strategy_id,label,method,seed,role,completed,gate_pass,ensemble_group,include_main,include_inference,report_seed_distribution,weight_log_path,weight_log_sha256,checkpoint_path,checkpoint_sha256,config_sha256,code_sha256,train_seconds,evaluation_seconds,notes,experiment_id,strategy_level,protocol_eligibility_pass,behavior_gate_pass,behavior_gate_mode,behavior_gate_failed_metrics,operational_source,manifest_directory
feedforward_capacity_matched__seed_20261008,feedforward_capacity_matched seed 20261008,feedforward_capacity_matched,20261008,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261008/weights_rl_full_seed_20261008.csv,f6660dcb1b7d9908ba9a879a23f63d8eb75ea9f8799032e247c72075b1305f57,../../data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261008/td3_mlp_vine_full.pt,e29cde213b613fb546dfdb9b0ba29974c234a22e857d8641f78217348e090431,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261009,feedforward_capacity_matched seed 20261009,feedforward_capacity_matched,20261009,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261009/weights_rl_full_seed_20261009.csv,d70046447bcc5dc38736d2baba6f347d1adfdbede434ed3ded60b3eb531838d7,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261009/td3_mlp_vine_full.pt,ae1953c6895e0c7ba8f4ab0c9e8236ea99c71386e3579977175cf4bb06cbf049,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
feedforward_capacity_matched__seed_20261010,feedforward_capacity_matched seed 20261010,feedforward_capacity_matched,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/feedforward_capacity_matched/seed_20261010/weights_rl_full_seed_20261010.csv,5605c22ac0459170b85b16750e1d18383bca8b7931d6793eaca4443787afc57f,../../data/publication_extension_runs_v3/feedforward_capacity_matched/seed_20261010/td3_mlp_vine_full.pt,98e32a59551204372680f71e6bc75c6feb33df9312cb1a1f690aaee9afef1de6,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",feedforward_capacity_matched,seed,True,True,strict,,v3_strict_path,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261001,full_vine_state_and_cvar_observation seed 20261001,full_vine_state_and_cvar_observation,20261001,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261001/weights_rl_full_seed_20261001.csv,60a19eb45b3d727f9e1370f7643a4478037094633bbbd06975e5f1ad321bc467,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261001/td3_lstm_vine_full.pt,0128fa4ce6b6b4b1382bebaac1cee45a220c3a8f2ee649e9fbdb94eac147b8a1,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261002,full_vine_state_and_cvar_observation seed 20261002,full_vine_state_and_cvar_observation,20261002,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261002/weights_rl_full_seed_20261002.csv,9a0ffe0d9c566e776796964420547b34323a0c838148b004a1eb73ae862d5913,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261002/td3_lstm_vine_full.pt,8d240a404c239f8bc90c4aba2f80aa1de9c9d8c376dcd451fe33084762375bc8,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261003,full_vine_state_and_cvar_observation seed 20261003,full_vine_state_and_cvar_observation,20261003,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261003/weights_rl_full_seed_20261003.csv,f1048b8b442161d18ed08a29e26772cbfe9206b7d71a90445ea62490aba7114d,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261003/td3_lstm_vine_full.pt,17f79c1aecac14dcd2f31a9c556037feeaca148cabe24cf3b19f787d2f53423a,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261004,full_vine_state_and_cvar_observation seed 20261004,full_vine_state_and_cvar_observation,20261004,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261004/weights_rl_full_seed_20261004.csv,a5a8e67fac83b66fb70513201c989928b49bd5f2ef9c1bad3217f58168a4727d,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261004/td3_lstm_vine_full.pt,0fb3fed59cae1794d92656ca4504eab370e979833f1344644b32c394c06e3d34,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261005,full_vine_state_and_cvar_observation seed 20261005,full_vine_state_and_cvar_observation,20261005,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261005/weights_rl_full_seed_20261005.csv,15752f0d51ca78ca5a1898b23c990f4204d3ea02204b80cbe76841dd6ce721a6,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261005/td3_lstm_vine_full.pt,ed27157f0b80bb01e420667246aea8a681863384424cbb5a5f67b8d56fb26d89,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261006,full_vine_state_and_cvar_observation seed 20261006,full_vine_state_and_cvar_observation,20261006,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261006/weights_rl_full_seed_20261006.csv,23adfb8471d85c15553023c37812f27dd4a1556b19bcde04875674a127201a9d,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261006/td3_lstm_vine_full.pt,b4b4cc65111d4c97d6267326bfd40864fc221d1241073946af6629a28dfe57ee,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261007,full_vine_state_and_cvar_observation seed 20261007,full_vine_state_and_cvar_observation,20261007,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261007/weights_rl_full_seed_20261007.csv,493c900e73380f402872607fd7c5316df72e9841c5b378a952f0aa3473aacd00,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261007/td3_lstm_vine_full.pt,3bdd2826ac5d61bbb113972353066737a614fe65f2730bcc5e068176c3933d28,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261008,full_vine_state_and_cvar_observation seed 20261008,full_vine_state_and_cvar_observation,20261008,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261008/weights_rl_full_seed_20261008.csv,7995119babfa10db7129daee66dc30d3a7b1cbca329b2532a86f5b11e54bf9de,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261008/td3_lstm_vine_full.pt,f185cf045a0667f31a7bfd247883e32149ebd99f739f414ce61da84d7edb5ea0,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261009,full_vine_state_and_cvar_observation seed 20261009,full_vine_state_and_cvar_observation,20261009,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261009/weights_rl_full_seed_20261009.csv,a107a77c75103afdf575155c1106e83b36e2b190c0d4c336380c7ea29fde3cbd,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261009/td3_lstm_vine_full.pt,8436c827d0646cc18673152c65df8931eaa99a55fb5566bc8f6227e2453b03ee,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
full_vine_state_and_cvar_observation__seed_20261010,full_vine_state_and_cvar_observation seed 20261010,full_vine_state_and_cvar_observation,20261010,proposed,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/full_vine_state_and_cvar_observation/seed_20261010/weights_rl_full_seed_20261010.csv,8045361a5ef1438e2facba20c7454e44f80d4653da78afbd07d566bf7147757b,../../data/publication_extension_runs_v2/full_vine_state_and_cvar_observation/seed_20261010/td3_lstm_vine_full.pt,f9a7b80ea4fc33d04257ee9bcab34704fb070948083718c615685c16926b299a,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",full_vine_state_and_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261001,historical_only_no_synthetic_pretraining seed 20261001,historical_only_no_synthetic_pretraining,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261001/weights_rl_full_seed_20261001.csv,3f782f39ead398f60458c75c220fc909cd4bd60bcb06b40f32cc8ba435e8c36e,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261001/td3_lstm_vine_full.pt,7b6bff9227e40a412ef94ca4b393d39bd8bb72cf9e359fa0d3dd76aa35f66fe5,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261002,historical_only_no_synthetic_pretraining seed 20261002,historical_only_no_synthetic_pretraining,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261002/weights_rl_full_seed_20261002.csv,3a86ef11c5c6b70d80fbcac82f9863a1079ee1d1ef0e89cbea1d7751049ca0b1,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261002/td3_lstm_vine_full.pt,5e86ce11eb8afc1f4e661c54fd0a31e932e45f55453fc8f0f9634e64b9a2854f,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261003,historical_only_no_synthetic_pretraining seed 20261003,historical_only_no_synthetic_pretraining,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261003/weights_rl_full_seed_20261003.csv,df550665d3872b23fe06c473efa44e5e975a56009c4d64235467cda7380ce1dc,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261003/td3_lstm_vine_full.pt,db34006215eee7dcd6f97dd095928ca4986d3e82eaa4e466d306a839b59d27c2,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261004,historical_only_no_synthetic_pretraining seed 20261004,historical_only_no_synthetic_pretraining,20261004,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261004/weights_rl_full_seed_20261004.csv,7c3aee2ead00fe391f46261a88ba67c229b409e2bad2669562be13bde8a27f3c,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261004/td3_lstm_vine_full.pt,42ce4674e034b3c9f3b0b38e8a53561ac58d1051dfd07f455de5899998001fbe,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261005,historical_only_no_synthetic_pretraining seed 20261005,historical_only_no_synthetic_pretraining,20261005,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261005/weights_rl_full_seed_20261005.csv,853ae7506b20a29c7976dcf60b022b22d5daa7f0c283cf6da9010474b3c2f31c,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261005/td3_lstm_vine_full.pt,c2e2f7fdd34fe8403b2223aced8e5f5b64aabb31c8a208bee6c3b9c07294f7b4,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261006,historical_only_no_synthetic_pretraining seed 20261006,historical_only_no_synthetic_pretraining,20261006,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261006/weights_rl_full_seed_20261006.csv,b02c1d31f95e67fde3c3baa7fe84af5a57e20623dd9417176cf40cd3d80ce18c,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261006/td3_lstm_vine_full.pt,cc49031ea76a42086448b19af5516a13940cf68b22e096556904e8810e2491ce,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261007,historical_only_no_synthetic_pretraining seed 20261007,historical_only_no_synthetic_pretraining,20261007,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261007/weights_rl_full_seed_20261007.csv,c4fa871ed4a38a8429a258776cff0d74a799d2ef58c856f5efacc6c29ef556ab,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261007/td3_lstm_vine_full.pt,8bd61075585a62fdde96f46347e97fc73f4d621fc4b7c9d3e708883fb0ee72ac,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261008,historical_only_no_synthetic_pretraining seed 20261008,historical_only_no_synthetic_pretraining,20261008,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261008/weights_rl_full_seed_20261008.csv,890102298464e5f6c04c9f863c808e05af2e7d8bc3f405226223ff6903e30ca9,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261008/td3_lstm_vine_full.pt,03896eb1c5a8268ae8d67a62002499d9476f0d4c651b68263071faf9f8af6f4d,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261009,historical_only_no_synthetic_pretraining seed 20261009,historical_only_no_synthetic_pretraining,20261009,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261009/weights_rl_full_seed_20261009.csv,b12e82eac16a448d80b6fc5ee946b5ec671cab072075a2ffd927da9e5ab8106c,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261009/td3_lstm_vine_full.pt,7164b90e248d726e503d63666bb1c39b1964be06535f0e7a09cce89cdbf2c362,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
historical_only_no_synthetic_pretraining__seed_20261010,historical_only_no_synthetic_pretraining seed 20261010,historical_only_no_synthetic_pretraining,20261010,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/historical_only_no_synthetic_pretraining/seed_20261010/weights_rl_full_seed_20261010.csv,0e91cfbb6337f47387df7052f36f13d58a11fd25cdb10125850a79e4c840eda1,../../data/publication_extension_runs_v4/historical_only_no_synthetic_pretraining/seed_20261010/td3_lstm_vine_full.pt,d200602f9ead7161797e766bd677cd460fd799d72908674de6e8b9df40f0345a,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",historical_only_no_synthetic_pretraining,seed,True,False,report_only,mean_turnover,v4_report_only,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
keep_vine_features_zero_cvar_observation__seed_20261001,keep_vine_features_zero_cvar_observation seed 20261001,keep_vine_features_zero_cvar_observation,20261001,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/keep_vine_features_zero_cvar_observation/seed_20261001/weights_rl_full_seed_20261001.csv,3d1c143d1224b7c046b18dec62a8b00097a235e7246ca1a8369b48ed67d0a7b5,../../data/publication_extension_runs_v2/keep_vine_features_zero_cvar_observation/seed_20261001/td3_lstm_vine_full.pt,e43422f502ca3736e35957e5993665c0866bbbc2b8f24e864f4e96e609276e34,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",keep_vine_features_zero_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
keep_vine_features_zero_cvar_observation__seed_20261002,keep_vine_features_zero_cvar_observation seed 20261002,keep_vine_features_zero_cvar_observation,20261002,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/keep_vine_features_zero_cvar_observation/seed_20261002/weights_rl_full_seed_20261002.csv,0afa9bd5694959da90661808828b59ed5a5f72db487bae12a81b8bf819dd2577,../../data/publication_extension_runs_v2/keep_vine_features_zero_cvar_observation/seed_20261002/td3_lstm_vine_full.pt,38e709e88ddd87cdaafa49bea3d25e2d2c3060a69614aaf142358be8999908a3,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",keep_vine_features_zero_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
keep_vine_features_zero_cvar_observation__seed_20261003,keep_vine_features_zero_cvar_observation seed 20261003,keep_vine_features_zero_cvar_observation,20261003,ablation,True,True,,False,False,True,../causal_policy_weights_v2_v3_v4_accounting_v2/weights/keep_vine_features_zero_cvar_observation/seed_20261003/weights_rl_full_seed_20261003.csv,4e576c435ac4a381ccedbb5d0acb4da188edb51cc25fc115bbdb088cfe07d300,../../data/publication_extension_runs_v2/keep_vine_features_zero_cvar_observation/seed_20261003/td3_lstm_vine_full.pt,6aadba121c5d5829d9fa9001a142a682fb87a686363d4b611eedad2267de8b4d,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddd584c0d065808ce26f4e581ded4cd0c996da2a269d1b9fca4fcbee1cd2e2ca,,,"Matched training seed; not an independent market path; gate_pass denotes fail-closed protocol eligibility, while behavior_gate_pass reports every economic diagnostic",keep_vine_features_zero_cvar_observation,seed,True,True,strict,,v2_strict,/gabirel/copula-portfolio-clean/analysis_outputs/causal_evaluation_interface_v2_v3_v4_plot_runtime_v1
